Customer,Contract ,Item Code,Item Name,Unit of Measure (UoM), Rate ,Item Description,Xero Account,
Downer,Downer - MWA,HF-01-01-09,Installation of pedestal mounted line power supply in new network,Per line power supply, $215.29 ,Installation of pedestal mounted line power supply in new network,45210,
Downer,Downer - MWA,HF-01-01-10,Installation of pedestal mounted line power supply in existing network,Per line power supply, $367.00 ,Installation of pedestal mounted line power supply in existing network,45210,
Downer,Downer - MWA,HF-01-01-11,Installation of aerial tap in new network,Per tap , $59.16 ,Installation of aerial tap in new network,45210,
Downer,Downer - MWA,HF-01-01-12,Installation of aerial tap in existing network,Per tap , $26.50 ,Installation of aerial tap in existing network,45210,
Downer,Downer - MWA,HF-01-01-13,Installation of aerial mounted power blocker in existing network,per device , $27.84 ,Installation of aerial mounted power blocker in existing network,45210,
Downer,Downer - MWA,HF-01-01-14,Installation of aerial RF splice in existing network,Per Splice, $40.23 ,Installation of aerial RF splice in existing network,45210,
Downer,Downer - MWA,HF-01-01-15,Installation of an earth to an existing aerial active device where no earth has been provided or is unserviceable,Per device , $126.32 ,Installation of an earth to an existing aerial active device where no earth has been provided or is unserviceable,45210,
Downer,Downer - MWA,HF-01-01-16,Installation of tie-cabling from PCD to wall plate,Per wall plate, $40.26 ,Installation of tie-cabling from PCD to wall plate,45210,
Downer,Downer - MWA,HF-01-02-04,Replacement of aerial tap face plate in the existing network,Per face plate, $66.68 ,Replacement of aerial tap face plate in the existing network,45210,
Downer,Downer - MWA,HF-01-02-05,Replacement of existing PCD with a lock box ,Per PCD, $35.00 ,Replacement of existing PCD with a lock box ,45210,
Downer,Downer - MWA,HF-01-03-01,Removal of aerial bridger amplifier or aerial line extender amplifier in existing network,Per device , $117.59 ,Removal of aerial bridger amplifier or aerial line extender amplifier in existing network,45210,
Downer,Downer - MWA,HF-01-03-02,Removal of aerial coupler or aerial network splitter in existing network,Per device , $67.30 ,Removal of aerial coupler or aerial network splitter in existing network,45210,
Downer,Downer - MWA,HF-01-03-03,Removal of aerial tap in existing network,Per tap, $21.75 ,Removal of aerial tap in existing network,45210,
Downer,Downer - MWA,HF-01-03-04,Removal of aerial terminator in existing network,Per terminator, $21.75 ,Removal of aerial terminator in existing network,45210,
Downer,Downer - MWA,HF-01-03-05,Removal of aerial power blocker in existing network,per device , $41.65 ,Removal of aerial power blocker in existing network,45210,
Downer,Downer - MWA,HF-01-03-06,"Removal of existing aerial line power supply, line power inserter and pedestal housing in existing network",Per pedestal housing, $389.25 ,"Removal of existing aerial line power supply, line power inserter and pedestal housing in existing network",45210,
Downer,Downer - MWA,HF-02-01-01,Installation of non-aerial bridger amplifier in new network,Per bridge amplifier, $150.00 ,Installation of non-aerial bridger amplifier in new network,45210,
Downer,Downer - MWA,HF-02-01-02,Installation of non-aerial bridger amplifier in existing network,Per bridge amplifier, $200.00 ,Installation of non-aerial bridger amplifier in existing network,45210,
Downer,Downer - MWA,HF-02-01-03,Installation of non-aerial line-extender amplifier in new network ,Per line-extender amplifier, $150.00 ,Installation of non-aerial line-extender amplifier in new network ,45210,
Downer,Downer - MWA,HF-02-01-04,Installation of non-aerial line-extender amplifier to existing network ,Per line-extender amplifier, $200.00 ,Installation of non-aerial line-extender amplifier to existing network ,45210,
Downer,Downer - MWA,HF-02-01-05,"Installation of non-aerial directional coupler, network splitter, line equaliser or line power inserter in new network",Per coupler or network splitter or line power inserter, $44.10 ,"Installation of non-aerial directional coupler, network splitter, line equaliser or line power inserter in new network",45210,
Downer,Downer - MWA,HF-02-01-06,"Installation of non-aerial directional coupler, network splitter, line equaliser or line power inserter in existing network",Per coupler or network splitter or line power inserter, $32.72 ,"Installation of non-aerial directional coupler, network splitter, line equaliser or line power inserter in existing network",45210,
Downer,Downer - MWA,HF-02-01-07,Installation of non-aerial mounted tap in new network,Per tap , $52.50 ,Installation of non-aerial mounted tap in new network,45210,
Downer,Downer - MWA,HF-02-01-08,Installation of non-aerial tap in existing network,Per tap , $94.50 ,Installation of non-aerial tap in existing network,45210,
Downer,Downer - MWA,HF-02-01-09,Supply and install optical patch cable within HDODF,Per patch cable, $33.00 ,Supply and install optical patch cable within HDODF,45210,
Downer,Downer - MWA,HF-02-01-10,Supply and Installation of pedestal,Per pedestal , $712.00 ,Supply and Installation of pedestal,45210,
Downer,Downer - MWA,HF-02-01-11,Installation of non-aerial power blocker in existing network,per device , $24.56 ,Installation of non-aerial power blocker in existing network,45210,
Downer,Downer - MWA,HF-02-01-12,Installation of non-aerial RF splice in existing network,Per Splice, $45.00 ,Installation of non-aerial RF splice in existing network,45210,
Downer,Downer - MWA,HF-02-01-13,Installation of power blocker in conjunction with the installation of a new device in either aerial or non-aerial environment in new network,per device , $11.45 ,Installation of power blocker in conjunction with the installation of a new device in either aerial or non-aerial environment in new network,45210,
Downer,Downer - MWA,HF-02-01-14,Installation of an earth to an existing non aerial active device where no earth has been provided ,Per device , $129.63 ,Installation of an earth to an existing non aerial active device where no earth has been provided ,45210,
Downer,Downer - MWA,HF-02-02-03,Replacement of non-aerial tap face plate in the existing network,Per face plate, $36.36 ,Replacement of non-aerial tap face plate in the existing network,45210,
Downer,Downer - MWA,HF-02-02-04,Installation of an earth to an existing non aerial active device where the existing earth is unserviceable,Per earth, $129.63 ,Installation of an earth to an existing non aerial active device where the existing earth is unserviceable,45210,
Downer,Downer - MWA,HF-02-03-01,Removal of non-aerial bridger amplifier or non-aerial line extender amplifier in existing network,Per non-aerial bridger amplifier or non-aerial line extender amplifier device , $68.91 ,Removal of non-aerial bridger amplifier or non-aerial line extender amplifier in existing network,45210,
Downer,Downer - MWA,HF-02-03-02,Removal of non-aerial coupler or non-aerial network splitter in existing network,Per device , $42.70 ,Removal of non-aerial coupler or non-aerial network splitter in existing network,45210,
Downer,Downer - MWA,HF-02-03-03,Removal of non-aerial tap in existing network,Per tap, $32.50 ,Removal of non-aerial tap in existing network,45210,
Downer,Downer - MWA,HF-02-03-04,Removal of non-aerial terminator in existing network,Per terminator, $17.58 ,Removal of non-aerial terminator in existing network,45210,
Downer,Downer - MWA,HF-02-03-05,Removal of non aerial power blocker in existing network,per device , $27.84 ,Removal of non aerial power blocker in existing network,45210,
Downer,Downer - MWA,HF-02-03-06,"Removal of existing  line power supply, line power inserter and pedestal housing in existing network",Per pedestal housing, $389.25 ,"Removal of existing  line power supply, line power inserter and pedestal housing in existing network",45210,
Downer,Downer - MWA,HF-03-01-01,Proof of performance testing,per device , $70.00 ,Proof of performance testing,45210,
Downer,Downer - MWA,HF-03-01-02,Return path noise testing of an optical node in the existing network,Per optical node, $123.54 ,Return path noise testing of an optical node in the existing network,45210,
Downer,Downer - MWA,HF-03-02-01,Alignment of aerial HFC active equipment,Per HFC active equipment, $302.50 ,Alignment of aerial HFC active equipment,45210,
Downer,Downer - MWA,HF-03-02-02,Alignment of non-aerial HFC active equipment,Per HFC active equipment, $150.00 ,Alignment of non-aerial HFC active equipment,45210,
Downer,Downer - MWA,HF-03-02-04,Reconfigure output of aerial directional coupler or aerial network splitter in an existing network,per device , $95.00 ,Reconfigure output of aerial directional coupler or aerial network splitter in an existing network,45210,
Downer,Downer - MWA,HF-03-02-05,Reconfigure output non-aerial directional coupler or network splitter in existing network,per device , $19.00 ,Reconfigure output non-aerial directional coupler or network splitter in existing network,45210,
Downer,Downer - MWA,HF-04-01-01,Earthing of catenary wire,Per earth, $125.00 ,Earthing of catenary wire,45210,
Downer,Downer - MWA,MD-01-01-01,Supply & Installation of catenary wire system in buildings,Per linear metre, $11.70 ,Supply & Installation of catenary wire system in buildings,45210,
Downer,Downer - MWA,MD-01-01-01-AH,Supply & Installation of catenary wire system in buildings outside working hours,Per linear metre, $15.00 ,Supply & Installation of catenary wire system in buildings outside working hours,45210,
Downer,Downer - MWA,MD-01-01-02,Supply & Installation of cable tray in buildings,Per linear metre, $54.42 ,Supply & Installation of cable tray in buildings,45210,
Downer,Downer - MWA,MD-01-01-02-AH,Supply & Installation of cable tray in buildings outside working hours,Per linear metre, $70.00 ,Supply & Installation of cable tray in buildings outside working hours,45210,
Downer,Downer - MWA,MD-01-01-03,Supply and installation of ducting <30mm width ,Per linear metre, $17.00 ,Supply and installation of ducting <30mm width ,45210,
Downer,Downer - MWA,MD-01-01-03-AH,Supply and installation of ducting <30mm width outside working hours,Per linear metre, $22.10 ,Supply and installation of ducting <30mm width outside working hours,45210,
Downer,Downer - MWA,MD-01-01-04,Supply and installation of ducting >30mm width ,Per linear metre, $31.50 ,Supply and installation of ducting >30mm width ,45210,
Downer,Downer - MWA,MD-01-01-04-AH,Supply and installation of ducting >30mm width outside working hours,Per linear metre, $40.95 ,Supply and installation of ducting >30mm width outside working hours,45210,
Downer,Downer - MWA,MD-01-01-05,Supply and installation of conduit,Per linear metre, $16.00 ,Supply and installation of conduit,45210,
Downer,Downer - MWA,MD-01-01-05-AH,Supply and installation of conduit outside working hours,Per linear metre, $22.02 ,Supply and installation of conduit outside working hours,45210,
Downer,Downer - MWA,MD-01-01-06,Installation of One Pass Fibre Pathway in buildings,Per linear metre, $14.52 ,Installation of One Pass Fibre Pathway in buildings,45210,
Downer,Downer - MWA,MD-01-01-06-AH,Installation of One Pass Fibre Pathway in buildings outside working hours,Per linear metre, $18.88 ,Installation of One Pass Fibre Pathway in buildings outside working hours,45210,
Downer,Downer - MWA,MD-01-01-07,Connecting One Pass Fibre Pathway to ICD or PCD ,Each ICD or PCD, $20.94 ,Connecting One Pass Fibre Pathway to ICD or PCD ,45210,
Downer,Downer - MWA,MD-01-01-07-AH,Connecting One Pass Fibre Pathway to ICD or PCD outside working hours,Each ICD or PCD, $27.22 ,Connecting One Pass Fibre Pathway to ICD or PCD outside working hours,45210,
Downer,Downer - MWA,MD-01-07-01,Installation of Fibre Collector Distributor (FCD) or Fibre Distribution Terminal (FDT) or Cable Transition Location (CTL) within buildings,"Each FCD, FDT or CTL", $97.08 ,Installation of Fibre Collector Distributor (FCD) or Fibre Distribution Terminal (FDT) or Cable Transition Location (CTL) within buildings,45210,
Downer,Downer - MWA,MD-01-07-01-AH,Installation of Fibre Collector Distributor (FCD) or Fibre Distribution Terminal (FDT) or Cable Transition Location (CTL) within buildings outside working hours,"Each FCD, FDT or CTL", $126.20 ,Installation of Fibre Collector Distributor (FCD) or Fibre Distribution Terminal (FDT) or Cable Transition Location (CTL) within buildings outside working hours,45210,
Downer,Downer - MWA,MD-01-07-02,Installation of Premises Distribution Hub (PDH) ,Each PDH, $86.09 ,Installation of Premises Distribution Hub (PDH) ,45210,
Downer,Downer - MWA,MD-01-07-02-AH,Installation of Premises Distribution Hub (PDH) outside working hours,Each PDH, $111.92 ,Installation of Premises Distribution Hub (PDH) outside working hours,45210,
Downer,Downer - MWA,MD-01-07-03,Installation of Internal Connection Device (ICD) or Premises Connection Device (PCD),Each ICD or PCD, $37.00 ,Installation of Internal Connection Device (ICD) or Premises Connection Device (PCD),45210,
Downer,Downer - MWA,MD-01-07-03-AH,Installation of Internal Connection Device (ICD) or Premises Connection Device (PCD) outside working hours,Each ICD or PCD, $48.10 ,Installation of Internal Connection Device (ICD) or Premises Connection Device (PCD) outside working hours,45210,
Downer,Downer - MWA,MD-01-07-04,Installation of a fibre wall outlet,Per outlet, $32.25 ,Installation of a fibre wall outlet,45210,
Downer,Downer - MWA,MD-01-07-04-AH,Installation of a fibre wall outlet outside working hours,Per outlet, $41.93 ,Installation of a fibre wall outlet outside working hours,45210,
Downer,Downer - MWA,MD-01-07-06,Installation of apartment amplifier in buildings,Per amplifier, $36.82 ,Installation of apartment amplifier in buildings,45210,
Downer,Downer - MWA,MD-01-07-07,Installation of MDU security enclosure,Per MDU security enclosure, $50.00 ,Installation of MDU security enclosure,45210,
Downer,Downer - MWA,MD-01-07-08,Installation of tap in buildings,Per tap, $45.00 ,Installation of tap in buildings,45210,
Downer,Downer - MWA,MD-01-07-09,Installation of directional coupler or splitter in buildings,Per directional coupler or splitter, $23.82 ,Installation of directional coupler or splitter in buildings,45210,
Downer,Downer - MWA,MD-01-07-10,Extra over rate for the Installation of an isolator in buildings,Per Isolator, $30.56 ,Extra over rate for the Installation of an isolator in buildings,45210,
Downer,Downer - MWA,MD-01-07-11,Replacement of tap in buildings ,Per Tap, $45.00 ,Replacement of tap in buildings ,45210,
Downer,Downer - MWA,MD-01-07-12,Replacement of tap faceplate in buildings,Per face plate, $40.00 ,Replacement of tap faceplate in buildings,45210,
Downer,Downer - MWA,MD-01-07-13,"Removal of tap, isolator, directional coupler or splitter in buildings only",Per device , $55.00 ,"Removal of tap, isolator, directional coupler or splitter in buildings only",45210,
Downer,Downer - MWA,MD-01-07-14,Removal of an apartment amplifier in buildings,per device , $79.00 ,Removal of an apartment amplifier in buildings,45210,
Downer,Downer - MWA,MD-01-07-15,Installation of Building Fibre Distributor (BUDI),Each BFD, $104.75 ,Installation of Building Fibre Distributor (BUDI),45210,
Downer,Downer - MWA,MD-01-07-15-AH,Installation of Building Fibre Distributor (BUDI) outside working hours,Each BFD, $156.59 ,Installation of Building Fibre Distributor (BUDI) outside working hours,45210,
Downer,Downer - MWA,MD-01-07-16,Installation of Splitter Distribution Terminal (SDT),Each SDT, $37.71 ,Installation of Splitter Distribution Terminal (SDT),45210,
Downer,Downer - MWA,MD-01-07-16-AH,Installation of Splitter Distribution Terminal (SDT) outside working hours,Each SDT, $56.15 ,Installation of Splitter Distribution Terminal (SDT) outside working hours,45210,
Downer,Downer - MWA,MD-01-07-17,Installation of additional NG4 tray,per device , $21.65 ,Installation of additional NG4 tray,45210,
Downer,Downer - MWA,MD-01-07-18,Installation of additional OCM-6 module,per device , $42.59 ,Installation of additional OCM-6 module,45210,
Downer,Downer - MWA,MD-01-07-19,Installation of additional PCD splice tray,per device , $32.82 ,Installation of additional PCD splice tray,45210,
Downer,Downer - MWA,MD-01-07-20,"Removal of an Internal Connection Device (ICD) or Premise Connection Device (PCD), including isolator and link cable",Each ICD or PCD, $28.78 ,"Removal of an Internal Connection Device (ICD) or Premise Connection Device (PCD), including isolator and link cable",45210,
Downer,Downer - MWA,MD-01-08-01,Provide a wall penetration in brick or concrete wall only,Each wall penetration, $67.67 ,Provide a wall penetration in brick or concrete wall only,45210,
Downer,Downer - MWA,MD-01-08-01-AH,Provide a wall penetration in brick or concrete wall only outside working hours,Each wall penetration, $87.97 ,Provide a wall penetration in brick or concrete wall only outside working hours,45210,
Downer,Downer - MWA,MD-01-08-02,Provide a wall penetration in a plasterboard wall only,Each wall penetration, $8.25 ,Provide a wall penetration in a plasterboard wall only,45210,
Downer,Downer - MWA,MD-01-08-02-AH,Provide a wall penetration in a plasterboard wall only outside working hours,Each wall penetration, $10.73 ,Provide a wall penetration in a plasterboard wall only outside working hours,45210,
Downer,Downer - MWA,MD-01-08-03,Provide a floor penetration above 50mm diameter,Each floor penetration, $362.00 ,Provide a floor penetration above 50mm diameter,45210,
Downer,Downer - MWA,MD-01-08-03-AH,Provide a floor penetration above 50mm diameter outside working hours,Each floor penetration, $470.60 ,Provide a floor penetration above 50mm diameter outside working hours,45210,
Downer,Downer - MWA,MD-01-08-04,Provide a floor penetration up to and including 50mm diameter,Each floor penetration, $71.28 ,Provide a floor penetration up to and including 50mm diameter,45210,
Downer,Downer - MWA,MD-01-08-04-AH,Provide a floor penetration up to and including 50mm diameter outside working hours,Each floor penetration, $92.66 ,Provide a floor penetration up to and including 50mm diameter outside working hours,45210,
Downer,Downer - MWA,MD-01-08-05,Supply and installation of appropriate fire stopping method as required,Per Penetration, $42.00 ,Supply and installation of appropriate fire stopping method as required,45210,
Downer,Downer - MWA,MD-01-08-05-AH,Supply and installation of appropriate fire stopping method as required outside working hours,Per Penetration, $54.60 ,Supply and installation of appropriate fire stopping method as required outside working hours,45210,
Downer,Downer - MWA,MD-02-01-01,Installation of a single service drop sheath (SDS) on a single span to a multi dwelling unit,Per aerial service drop, $213.05 ,Installation of a single service drop sheath (SDS) on a single span to a multi dwelling unit,45210,
Downer,Downer - MWA,MD-02-01-02,Extra over rate for additional spans for an aerial service drop to a multi dwelling unit,Each additional Span, $45.63 ,Extra over rate for additional spans for an aerial service drop to a multi dwelling unit,45210,
Downer,Downer - MWA,MD-02-01-03,Extra over rate for supply and installation of an raiser pole on a building.,Each raiser pole installed, $96.03 ,Extra over rate for supply and installation of an raiser pole on a building.,45210,
Downer,Downer - MWA,MD-02-01-04,Installation of service drop sheath underground to a multi dwelling unit,Per service drop, $165.25 ,Installation of service drop sheath underground to a multi dwelling unit,45210,
Downer,Downer - MWA,MD-02-01-05,Installation of direct service drop sheath underground to a multi dwelling unit,Per direct service drop, $287.95 ,Installation of direct service drop sheath underground to a multi dwelling unit,45210,
Downer,Downer - MWA,MD-02-01-10,Extend a developer supplied MDU lead-in starter pipe to the nominated network pit,Per Starter Pipe, $168.70 ,Extend a developer supplied MDU lead-in starter pipe to the nominated network pit,45210,
Downer,Downer - MWA,MD-02-02-01,Replace existing copper aerial lead-in with new copper aerial lead-in to a multi dwelling unit,Per existing copper aerial lead-in replaced. Per Span, $165.26 ,Replace existing copper aerial lead-in with new copper aerial lead-in to a multi dwelling unit,45210,
Downer,Downer - MWA,MD-02-02-02,Installation of aerial copper service drop to a multi dwelling unit,Per aerial copper service drop, $161.46 ,Installation of aerial copper service drop to a multi dwelling unit,45210,
Downer,Downer - MWA,MD-02-02-03,Installation of non-aerial copper service drop to a multi dwelling unit,Per non-aerial copper service drop, $112.44 ,Installation of non-aerial copper service drop to a multi dwelling unit,45210,
Downer,Downer - MWA,MD-02-03-01,Installation of a coaxial drop cable on a single span to a multi dwelling unit,Per aerial service drop, $140.00 ,Installation of a coaxial drop cable on a single span to a multi dwelling unit,45210,
Downer,Downer - MWA,MD-02-03-02,Extra over rate for installation of a new coaxial drop cable in-span to a multi dwelling unit,Per in-span Drop, $70.00 ,Extra over rate for installation of a new coaxial drop cable in-span to a multi dwelling unit,45210,
Downer,Downer - MWA,MD-02-03-03,Extra over rate for additional spans for a aerial coaxial service drop to a multi dwelling unit,Each additional Span, $121.44 ,Extra over rate for additional spans for a aerial coaxial service drop to a multi dwelling unit,45210,
Downer,Downer - MWA,MD-02-03-04,Installation of non-aerial coaxial service drop to a multi dwelling unit,Per coaxial service drop, $131.68 ,Installation of non-aerial coaxial service drop to a multi dwelling unit,45210,
Downer,Downer - MWA,MD-02-03-05,Extra over for supply and Installation of rooftop raiser on a building,Per raiser pole installed, $90.00 ,Extra over for supply and Installation of rooftop raiser on a building,45210,
Downer,Downer - MWA,PD-02-02-20,Node Power Audit - Node or Amplifier Voltage Check,Per active device, $61.23 ,Node Power Audit - Node or Amplifier Voltage Check,45210,
Downer,Downer - MWA,PD-02-02-21,Node Power Audit - Additional Node or Amplifier Voltage Check,Per active device, $26.67 ,Node Power Audit - Additional Node or Amplifier Voltage Check,45210,
Downer,Downer - MWA,PD-02-02-22,Node Power Audit - Test and Record voltage at 1 active device & 1 LPS on Pole or Pillar,Per LPS, $89.60 ,Node Power Audit - Test and Record voltage at 1 active device & 1 LPS on Pole or Pillar,45210,
Downer,Downer - MWA,PD-02-02-23,Node Power Audit - Test and Record voltage at 1 active device & 2 LPS on Pole or Pillar,Per LPS, $105.38 ,Node Power Audit - Test and Record voltage at 1 active device & 2 LPS on Pole or Pillar,45210,
Downer,Downer - MWA,PD-02-02-24,Node Power Audit - Measure Voltage & Current at 1 LPS ,Per LPS, $75.78 ,Node Power Audit - Measure Voltage & Current at 1 LPS ,45210,
Downer,Downer - MWA,PD-02-02-25,Node Power Audit - Measure Voltage & Current at 2 LPS ,Per LPS, $93.86 ,Node Power Audit - Measure Voltage & Current at 2 LPS ,45210,
Downer,Downer - MWA,PD-02-02-26,Node Power Audit - Measure Voltage & Current at 3 LPS ,Per LPS, $111.94 ,Node Power Audit - Measure Voltage & Current at 3 LPS ,45210,
Downer,Downer - MWA,PD-07-01-01,SDU lead-in connection survey,Per single dwelling unit premise, $39.20 ,SDU lead-in connection survey,45210,
Downer,Downer - MWA,PD-07-01-02,MDU Site Survey (1 to 20 Service Locations),Per Site, $132.88 ,MDU Site Survey (1 to 20 Service Locations),45210,
Downer,Downer - MWA,PD-07-01-03,MDU Site Survey (20 to 36 Service Locations),Per Site, $181.48 ,MDU Site Survey (20 to 36 Service Locations),45210,
Downer,Downer - MWA,PD-07-01-04,MDU Site Survey (Greater than 36 Service Locations),Per Site, $228.02 ,MDU Site Survey (Greater than 36 Service Locations),45210,
Downer,Downer - MWA,PD-07-02-01,Above Ground Housing Siting,Per Pillar or Node, $440.00 ,Above Ground Housing Siting,45210,
Downer,Downer - MWA,PS-01-01-01,Telecommunications service provider fees,Amount of the fee, $-   ,Telecommunications service provider fees,45210,
Downer,Downer - MWA,PS-01-01-02,Pole make ready works,Cost of pole make ready works, $-   ,Pole make ready works,45210,
Downer,Downer - MWA,PS-01-01-03,Supply and install standard GPO as per design ,Cost of GPO installation, $-   ,Supply and install standard GPO as per design ,45210,
Downer,Downer - MWA,PS-01-01-04,Certification and professional services fees associated with activities not otherwise specified in Activity Scope ,"Amount of the fee
", $-   ,Certification and professional services fees associated with activities not otherwise specified in Activity Scope ,45210,
Downer,Downer - MWA,PS-01-01-05,Registered Surveyor Works,Amount of the fee, $-   ,Registered Surveyor Works,45210,
Downer,Downer - MWA,PS-01-01-06,Contaminated Waste Material Removal ,Amount of the fee, $-   ,Contaminated Waste Material Removal ,45210,
Downer,Downer - MWA,PS-01-01-07,Traffic Control - All costs associated with the hire of professional traffic control units,Amount of the fee, $-   ,Traffic Control - All costs associated with the hire of professional traffic control units,45210,
Downer,Downer - MWA,PS-01-01-08,Local Authority Charges,Amount of the fee, $-   ,Local Authority Charges,45210,
Downer,Downer - MWA,PS-01-01-09,Council breakout and reinstatement,Amount of the fee, $-   ,Council breakout and reinstatement,45210,
Downer,Downer - MWA,PS-01-01-10,Construction works in building not contained within the Activity Scope,Cost of the works and fees, $-   ,Construction works in building not contained within the Activity Scope,45210,
Downer,Downer - MWA,PS-01-01-11,Aerial pole replacement,Amount of the fee, $-   ,Aerial pole replacement,45210,
Downer,Downer - MWA,PS-01-01-12,Third party aerial design management fees,Amount of the fee, $-   ,Third party aerial design management fees,45210,
Downer,Downer - MWA,PS-01-01-13,Supply and install electricity connection as per design,Amount of the fee, $-   ,Supply and install electricity connection as per design,45210,
Downer,Downer - MWA,SD-01-01-01,"Extra over rate for the supply and install of new lead-in pipe, minimum charge 6 metres route length, by any means",Per linear metre, $32.86 ,"Extra over rate for the supply and install of new lead-in pipe, minimum charge 6 metres route length, by any means",45210,
Downer,Downer - MWA,SD-01-01-02,Extra over rate for supply and installation of an raiser pole on a building.,Per raiser pole, $125.00 ,Extra over rate for supply and installation of an raiser pole on a building.,45210,
Downer,Downer - MWA,SD-01-01-03,Supply and install of Y connectors ,Per Y connector , $75.29 ,Supply and install of Y connectors ,45210,
Downer,Downer - MWA,SD-01-01-04,Supply and install new lead-in starter pipe,Per Starter Pipe, $150.00 ,Supply and install new lead-in starter pipe,45210,
Downer,Downer - MWA,SD-01-01-05,Extra over rate for the supply and install of new lead-in starter pipe greater than 2 meters in length,Per linear metre, $37.09 ,Extra over rate for the supply and install of new lead-in starter pipe greater than 2 meters in length,45210,
Downer,Downer - MWA,SD-01-02-01,Extra over rate to repair lead-in conduit,Per repaired lead-in conduit, $71.21 ,Extra over rate to repair lead-in conduit,45210,
Downer,Downer - MWA,SD-02-01-01,Installation of a single service drop sheath on a single span to a single dwelling unit,Per aerial service drop, $213.05 ,Installation of a single service drop sheath on a single span to a single dwelling unit,45210,
Downer,Downer - MWA,SD-02-01-02,Extra over rate for additional spans for an aerial service drop to a single dwelling unit,Each additional Span, $45.63 ,Extra over rate for additional spans for an aerial service drop to a single dwelling unit,45210,
Downer,Downer - MWA,SD-02-01-03,Installation of service drop sheath underground to a single dwelling unit,Per service drop, $165.25 ,Installation of service drop sheath underground to a single dwelling unit,45210,
Downer,Downer - MWA,SD-02-01-04,Installation of direct service drop sheath underground to a single dwelling unit,Per direct service drop, $287.95 ,Installation of direct service drop sheath underground to a single dwelling unit,45210,
Downer,Downer - MWA,SD-02-02-01,Replace existing copper aerial lead-in with new copper aerial lead-in to a single dwelling unit,Per existing copper aerial lead-in replaced. Per Span, $121.89 ,Replace existing copper aerial lead-in with new copper aerial lead-in to a single dwelling unit,45210,
Downer,Downer - MWA,SD-02-02-02,Installation of aerial copper service drop to a single dwelling unit,Per aerial copper service drop, $120.00 ,Installation of aerial copper service drop to a single dwelling unit,45210,
Downer,Downer - MWA,SD-02-02-03,Installation of non-aerial copper service drop to a single dwelling unit,Per non-aerial copper service drop, $89.57 ,Installation of non-aerial copper service drop to a single dwelling unit,45210,
Downer,Downer - MWA,SD-02-02-04,Extra over rate for installation of a new copper drop cable in-span to a single dwelling unit,Per in-span Drop, $105.00 ,Extra over rate for installation of a new copper drop cable in-span to a single dwelling unit,45210,
Downer,Downer - MWA,SD-02-03-01,Installation of a coaxial drop cable on a single span to a single dwelling unit,Per aerial service drop, $140.00 ,Installation of a coaxial drop cable on a single span to a single dwelling unit,45210,
Downer,Downer - MWA,SD-02-03-02,Extra over rate for installation of a new coaxial drop cable in-span to a single dwelling unit,Per in-span Drop, $71.54 ,Extra over rate for installation of a new coaxial drop cable in-span to a single dwelling unit,45210,
Downer,Downer - MWA,SD-02-03-03,Extra over rate for additional spans for a aerial coaxial service drop to a single dwelling unit,Each additional Span, $164.50 ,Extra over rate for additional spans for a aerial coaxial service drop to a single dwelling unit,45210,
Downer,Downer - MWA,SD-02-03-04,Installation of non-aerial coaxial service drop to a single dwelling unit,Per coaxial service drop, $115.00 ,Installation of non-aerial coaxial service drop to a single dwelling unit,45210,
Downer,Downer - MWA,TB-01-02-01,Third party damage report,Per hour, $100.00 ,Third party damage report,45210,
Downer,Downer - MWA,TB-01-03-01,Electrician (inclusive plant and equipment),Per hour, $72.00 ,Electrician (inclusive plant and equipment),45210,
Downer,Downer - MWA,TB-01-03-01-AH,Electrician (inclusive plant and equipment) – outside working hours,Per hour, $93.60 ,Electrician (inclusive plant and equipment) – outside working hours,45210,
Downer,Downer - MWA,TB-01-03-02,Fibre Technician (inclusive plant and equipment),Per hour, $70.00 ,Fibre Technician (inclusive plant and equipment),45210,
Downer,Downer - MWA,TB-01-03-02-AH,Fibre Technician (inclusive plant and equipment) – outside working hours,Per hour, $91.00 ,Fibre Technician (inclusive plant and equipment) – outside working hours,45210,
Downer,Downer - MWA,TB-01-03-03,Labourer,Per hour, $39.00 ,Labourer,45210,
Downer,Downer - MWA,TB-01-03-03-AH,Labourer - outside working hours,Per hour, $50.70 ,Labourer - outside working hours,45210,
Downer,Downer - MWA,TB-01-03-04,Plant Operator,Per hour, $45.00 ,Plant Operator,45210,
Downer,Downer - MWA,TB-01-03-04-AH,Plant Operator – outside working hours,Per hour, $58.50 ,Plant Operator – outside working hours,45210,
Downer,Downer - MWA,TB-01-03-05,Advanced pole inspector (inclusive plant and equipment) ,Per hour, $63.00 ,Advanced pole inspector (inclusive plant and equipment) ,45210,
Downer,Downer - MWA,TB-01-03-05-AH,Advanced pole inspector (inclusive plant and equipment)  - outside working hours,Per hour, $81.90 ,Advanced pole inspector (inclusive plant and equipment)  - outside working hours,45210,
Downer,Downer - MWA,TB-01-03-06,Telecommunication Technician (inclusive plant and equipment) ,Per hour, $70.00 ,Telecommunication Technician (inclusive plant and equipment) ,45210,
Downer,Downer - MWA,TB-01-03-06-AH,Telecommunication Technician  (inclusive plant and equipment) - outside working hours,Per hour, $91.00 ,Telecommunication Technician  (inclusive plant and equipment) - outside working hours,45210,
Downer,Downer - MWA,TB-01-03-07,Designer,Per hour, $75.00 ,Designer,45210,
Downer,Downer - MWA,TB-01-03-07-AH,Designer - outside working hours,Per hour, $97.50 ,Designer - outside working hours,45210,
